name,desc,image
Specter,"Размер: Средний. 
 Харизма: 11. 
 Интеллект: 10. 
 Ловкость: 14. 
 Телосложение: 11. 
 Мудрость: 10. 
 Сила: 1. 
 Количество ХП: 200. 
Язык монстра: understands all languages it knew in life but can't speak. 
 Hit dice: 5d8. 
 Действия:  - Life Drain: Melee Spell Attack: +4 to hit, reach 5 ft., one creature. Hit: 10 (3d6) necrotic damage. The target must succeed on a DC 10 Constitution saving throw or its hit point maximum is reduced by an amount equal to the damage taken. This reduction lasts until the creature finishes a long rest. The target dies if this effect reduces its hit point maximum to 0.. 
 Легендарные действаия ",
Spider,"Размер: Крошечный. 
 Харизма: 2. 
 Интеллект: 1. 
 Ловкость: 14. 
 Телосложение: 8. 
 Мудрость: 10. 
 Сила: 2. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d4. 
 Действия:  - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 1 piercing damage, and the target must succeed on a DC 9 Constitution saving throw or take 2 (1d4) poison damage.. 
 Легендарные действаия ",
Spirit Naga,"Размер: Огромный. 
 Харизма: 16. 
 Интеллект: 16. 
 Ловкость: 17. 
 Телосложение: 14. 
 Мудрость: 15. 
 Сила: 18. 
 Количество ХП: 3900. 
Язык монстра: Abyssal, Common. 
 Hit dice: 10d10. 
 Действия:  - Bite: Melee Weapon Attack: +7 to hit, reach 10 ft., one creature. Hit: 7 (1d6 + 4) piercing damage, and the target must make a DC 13 Constitution saving throw, taking 31 (7d8) poison damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Sprite,"Размер: Крошечный. 
 Харизма: 11. 
 Интеллект: 14. 
 Ловкость: 18. 
 Телосложение: 10. 
 Мудрость: 13. 
 Сила: 3. 
 Количество ХП: 50. 
Язык монстра: Common, Elvish, Sylvan. 
 Hit dice: 1d4. 
 Действия:  - Longsword: Melee Weapon Attack: +2 to hit, reach 5 ft., one target. Hit: 1 slashing damage. - Shortbow: Ranged Weapon Attack: +6 to hit, range 40/160 ft., one target. Hit: 1 piercing damage, and the target must succeed on a DC 10 Constitution saving throw or become poisoned for 1 minute. If its saving throw result is 5 or lower, the poisoned target falls unconscious for the same duration, or until it takes damage or another creature takes an action to shake it awake. - Heart Sight: The sprite touches a creature and magically knows the creature's current emotional state. If the target fails a DC 10 Charisma saving throw, the sprite also knows the creature's alignment. Celestials, fiends, and undead automatically fail the saving throw. - Invisibility: The sprite magically turns invisible until it attacks or casts a spell, or until its concentration ends (as if concentrating on a spell). Any equipment the sprite wears or carries is invisible with it.. 
 Легендарные действаия ",
Spy,"Размер: Средний. 
 Харизма: 16. 
 Интеллект: 12. 
 Ловкость: 15. 
 Телосложение: 10. 
 Мудрость: 14. 
 Сила: 10. 
 Количество ХП: 200. 
Язык монстра: any two languages. 
 Hit dice: 6d8. 
 Действия:  - Multiattack: The spy makes two melee attacks. - Shortsword: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. - Hand Crossbow: Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. Hit: 5 (1d6 + 2) piercing damage.. 
 Легендарные действаия ",
Steam Mephit,"Размер: Маленький. 
 Харизма: 12. 
 Интеллект: 11. 
 Ловкость: 11. 
 Телосложение: 10. 
 Мудрость: 10. 
 Сила: 5. 
 Количество ХП: 50. 
Язык монстра: Aquan, Ignan. 
 Hit dice: 6d6. 
 Действия:  - Claws: Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. Hit: 2 (1d4) slashing damage plus 2 (1d4) fire damage. - Steam Breath: The mephit exhales a 15-foot cone of scalding steam. Each creature in that area must succeed on a DC 10 Dexterity saving throw, taking 4 (1d8) fire damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Stirge,"Размер: Крошечный. 
 Харизма: 6. 
 Интеллект: 2. 
 Ловкость: 16. 
 Телосложение: 11. 
 Мудрость: 8. 
 Сила: 4. 
 Количество ХП: 25. 
Язык монстра: . 
 Hit dice: 1d4. 
 Действия:  - Blood Drain: Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. Hit: 5 (1d4 + 3) piercing damage, and the stirge attaches to the target. While attached, the stirge doesn't attack. Instead, at the start of each of the stirge's turns, the target loses 5 (1d4 + 3) hit points due to blood loss.
The stirge can detach itself by spending 5 feet of its movement. It does so after it drains 10 hit points of blood from the target or the target dies. A creature, including the target, can use its action to detach the stirge.. 
 Легендарные действаия ",
Stone Giant,"Размер: Огромный. 
 Харизма: 9. 
 Интеллект: 10. 
 Ловкость: 15. 
 Телосложение: 20. 
 Мудрость: 12. 
 Сила: 23. 
 Количество ХП: 2900. 
Язык монстра: Giant. 
 Hit dice: 11d12. 
 Действия:  - Multiattack: The giant makes two greatclub attacks. - Greatclub: Melee Weapon Attack: +9 to hit, reach 15 ft., one target. Hit: 19 (3d8 + 6) bludgeoning damage. - Rock: Ranged Weapon Attack: +9 to hit, range 60/240 ft., one target. Hit: 28 (4d10 + 6) bludgeoning damage. If the target is a creature, it must succeed on a DC 17 Strength saving throw or be knocked prone.. 
 Легендарные действаия ",
Stone Golem,"Размер: Огромный. 
 Харизма: 1. 
 Интеллект: 3. 
 Ловкость: 9. 
 Телосложение: 20. 
 Мудрость: 11. 
 Сила: 22. 
 Количество ХП: 5900. 
Язык монстра: understands the languages of its creator but can't speak. 
 Hit dice: 17d10. 
 Действия:  - Multiattack: The golem makes two slam attacks. - Slam: Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 19 (3d8 + 6) bludgeoning damage. - Slow: The golem targets one or more creatures it can see within 10 ft. of it. Each target must make a DC 17 Wisdom saving throw against this magic. On a failed save, a target can't use reactions, its speed is halved, and it can't make more than one attack on its turn. In addition, the target can take either an action or a bonus action on its turn, not both. These effects last for 1 minute. A target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.. 
 Легендарные действаия ",
Storm Giant,"Размер: Огромный. 
 Харизма: 18. 
 Интеллект: 16. 
 Ловкость: 14. 
 Телосложение: 20. 
 Мудрость: 18. 
 Сила: 29. 
 Количество ХП: 10000. 
Язык монстра: Common, Giant. 
 Hit dice: 20d12. 
 Действия:  - Multiattack: The giant makes two greatsword attacks. - Greatsword: Melee Weapon Attack: +14 to hit, reach 10 ft., one target. Hit: 30 (6d6 + 9) slashing damage. - Rock: Ranged Weapon Attack: +14 to hit, range 60/240 ft., one target. Hit: 35 (4d12 + 9) bludgeoning damage. - Lightning Strike: The giant hurls a magical lightning bolt at a point it can see within 500 feet of it. Each creature within 10 feet of that point must make a DC 17 Dexterity saving throw, taking 54 (12d8) lightning damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Succubus/Incubus,"Размер: Средний. 
 Харизма: 20. 
 Интеллект: 15. 
 Ловкость: 17. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 8. 
 Количество ХП: 1100. 
Язык монстра: Abyssal, Common, Infernal, telepathy 60 ft.. 
 Hit dice: 12d8. 
 Действия:  - Claw (Fiend Form Only): Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) slashing damage. - Charm: One humanoid the fiend can see within 30 feet of it must succeed on a DC 15 Wisdom saving throw or be magically charmed for 1 day. The charmed target obeys the fiend's verbal or telepathic commands. If the target suffers any harm or receives a suicidal command, it can repeat the saving throw, ending the effect on a success. If the target successfully saves against the effect, or if the effect on it ends, the target is immune to this fiend's Charm for the next 24 hours.
The fiend can have only one target charmed at a time. If it charms another, the effect on the previous target ends. - Draining Kiss: The fiend kisses a creature charmed by it or a willing creature. The target must make a DC 15 Constitution saving throw against this magic, taking 32 (5d10 + 5) psychic damage on a failed save, or half as much damage on a successful one. The target's hit point maximum is reduced by an amount equal to the damage taken. This reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0. - Etherealness: The fiend magically enters the Ethereal Plane from the Material Plane, or vice versa.. 
 Легендарные действаия ",
Swarm of Bats,"Размер: Средний. 
 Харизма: 4. 
 Интеллект: 2. 
 Ловкость: 15. 
 Телосложение: 10. 
 Мудрость: 12. 
 Сила: 5. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 5d8. 
 Действия:  - Bites: Melee Weapon Attack: +4 to hit, reach 0 ft., one creature in the swarm's space. Hit: 5 (2d4) piercing damage, or 2 (1d4) piercing damage if the swarm has half of its hit points or fewer.. 
 Легендарные действаия ",
Swarm of Beetles,"Размер: Средний. 
 Харизма: 1. 
 Интеллект: 1. 
 Ловкость: 13. 
 Телосложение: 10. 
 Мудрость: 7. 
 Сила: 3. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 5d8. 
 Действия:  - Bites: Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.. 
 Легендарные действаия ",
Swarm of Centipedes,"Размер: Средний. 
 Харизма: 1. 
 Интеллект: 1. 
 Ловкость: 13. 
 Телосложение: 10. 
 Мудрость: 7. 
 Сила: 3. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 5d8. 
 Действия:  - Bites: Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.
A creature reduced to 0 hit points by a swarm of centipedes is stable but poisoned for 1 hour, even after regaining hit points, and paralyzed while poisoned in this way.. 
 Легендарные действаия ",
Swarm of Insects,"Размер: Средний. 
 Харизма: 1. 
 Интеллект: 1. 
 Ловкость: 13. 
 Телосложение: 10. 
 Мудрость: 7. 
 Сила: 3. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 5d8. 
 Действия:  - Bites: Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.. 
 Легендарные действаия ",
Swarm of Poisonous Snakes,"Размер: Средний. 
 Харизма: 3. 
 Интеллект: 1. 
 Ловкость: 18. 
 Телосложение: 11. 
 Мудрость: 10. 
 Сила: 8. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 8d8. 
 Действия:  - Bites: Melee Weapon Attack: +6 to hit, reach 0 ft., one creature in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer. The target must make a DC 10 Constitution saving throw, taking 14 (4d6) poison damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Swarm of Quippers,"Размер: Средний. 
 Харизма: 2. 
 Интеллект: 1. 
 Ловкость: 16. 
 Телосложение: 9. 
 Мудрость: 7. 
 Сила: 13. 
 Количество ХП: 200. 
Язык монстра: . 
 Hit dice: 8d8. 
 Действия:  - Bites: Melee Weapon Attack: +5 to hit, reach 0 ft., one creature in the swarm's space. Hit: 14 (4d6) piercing damage, or 7 (2d6) piercing damage if the swarm has half of its hit points or fewer.. 
 Легендарные действаия ",
Swarm of Rats,"Размер: Средний. 
 Харизма: 3. 
 Интеллект: 2. 
 Ловкость: 11. 
 Телосложение: 9. 
 Мудрость: 10. 
 Сила: 9. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 7d8. 
 Действия:  - Bites: Melee Weapon Attack: +2 to hit, reach 0 ft., one target in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer.. 
 Легендарные действаия ",
Swarm of Ravens,"Размер: Средний. 
 Харизма: 6. 
 Интеллект: 3. 
 Ловкость: 14. 
 Телосложение: 8. 
 Мудрость: 12. 
 Сила: 6. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 7d8. 
 Действия:  - Beaks: Melee Weapon Attack: +4 to hit, reach 5 ft., one target in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer.. 
 Легендарные действаия ",
Swarm of Spiders,"Размер: Средний. 
 Харизма: 1. 
 Интеллект: 1. 
 Ловкость: 13. 
 Телосложение: 10. 
 Мудрость: 7. 
 Сила: 3. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 5d8. 
 Действия:  - Bites: Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.. 
 Легендарные действаия ",
Swarm of Wasps,"Размер: Средний. 
 Харизма: 1. 
 Интеллект: 1. 
 Ловкость: 13. 
 Телосложение: 10. 
 Мудрость: 7. 
 Сила: 3. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 5d8. 
 Действия:  - Bites: Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.. 
 Легендарные действаия ",
Tarrasque,"Размер: Громадный. 
 Харизма: 11. 
 Интеллект: 3. 
 Ловкость: 11. 
 Телосложение: 30. 
 Мудрость: 11. 
 Сила: 30. 
 Количество ХП: 155000. 
Язык монстра: . 
 Hit dice: 33d20. 
 Действия:  - Multiattack: The tarrasque can use its Frightful Presence. It then makes five attacks: one with its bite, two with its claws, one with its horns, and one with its tail. It can use its Swallow instead of its bite. - Bite: Melee Weapon Attack: +19 to hit, reach 10 ft., one target. Hit: 36 (4d12 + 10) piercing damage. If the target is a creature, it is grappled (escape DC 20). Until this grapple ends, the target is restrained, and the tarrasque can't bite another target. - Claw: Melee Weapon Attack: +19 to hit, reach 15 ft., one target. Hit: 28 (4d8 + 10) slashing damage. - Horns: Melee Weapon Attack: +19 to hit, reach 10 ft., one target. Hit: 32 (4d10 + 10) piercing damage. - Tail: Melee Weapon Attack: +19 to hit, reach 20 ft., one target. Hit: 24 (4d6 + 10) bludgeoning damage. If the target is a creature, it must succeed on a DC 20 Strength saving throw or be knocked prone. - Frightful Presence: Each creature of the tarrasque's choice within 120 feet of it and aware of it must succeed on a DC 17 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, with disadvantage if the tarrasque is within line of sight, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the tarrasque's Frightful Presence for the next 24 hours. - Swallow: The tarrasque makes one bite attack against a Large or smaller creature it is grappling. If the attack hits, the target takes the bite's damage, the target is swallowed, and the grapple ends. While swallowed, the creature is blinded and restrained, it has total cover against attacks and other effects outside the tarrasque, and it takes 56 (16d6) acid damage at the start of each of the tarrasque's turns.
If the tarrasque takes 60 damage or more on a single turn from a creature inside it, the tarrasque must succeed on a DC 20 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the tarrasque. If the tarrasque dies, a swallowed creature is no longer restrained by it and can escape from the corpse by using 30 feet of movement, exiting prone.. 
 Легендарные действаия  - Attack: The tarrasque makes one claw attack or tail attack. - Move: The tarrasque moves up to half its speed. - Chomp (Costs 2 Actions): The tarrasque makes one bite attack or uses its Swallow.",
Thug,"Размер: Средний. 
 Харизма: 11. 
 Интеллект: 10. 
 Ловкость: 11. 
 Телосложение: 14. 
 Мудрость: 10. 
 Сила: 15. 
 Количество ХП: 100. 
Язык монстра: any one language (usually Common). 
 Hit dice: 5d8. 
 Действия:  - Multiattack: The thug makes two melee attacks. - Mace: Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 5 (1d6 + 2) bludgeoning damage. - Heavy Crossbow: Ranged Weapon Attack: +2 to hit, range 100/400 ft., one target. Hit: 5 (1d10) piercing damage.. 
 Легендарные действаия ",
Tiger,"Размер: Огромный. 
 Харизма: 8. 
 Интеллект: 3. 
 Ловкость: 15. 
 Телосложение: 14. 
 Мудрость: 12. 
 Сила: 17. 
 Количество ХП: 200. 
Язык монстра: . 
 Hit dice: 5d10. 
 Действия:  - Bite: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 8 (1d10 + 3) piercing damage. - Claw: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) slashing damage.. 
 Легендарные действаия ",
Treant,"Размер: Огромный. 
 Харизма: 12. 
 Интеллект: 12. 
 Ловкость: 8. 
 Телосложение: 21. 
 Мудрость: 16. 
 Сила: 23. 
 Количество ХП: 5000. 
Язык монстра: Common, Druidic, Elvish, Sylvan. 
 Hit dice: 12d12. 
 Действия:  - Multiattack: The treant makes two slam attacks. - Slam: Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 16 (3d6 + 6) bludgeoning damage. - Rock: Ranged Weapon Attack: +10 to hit, range 60/180 ft., one target. Hit: 28 (4d10 + 6) bludgeoning damage. - Animate Trees: The treant magically animates one or two trees it can see within 60 feet of it. These trees have the same statistics as a treant, except they have Intelligence and Charisma scores of 1, they can't speak, and they have only the Slam action option. An animated tree acts as an ally of the treant. The tree remains animate for 1 day or until it dies; until the treant dies or is more than 120 feet from the tree; or until the treant takes a bonus action to turn it back into an inanimate tree. The tree then takes root if possible.. 
 Легендарные действаия ",
Tribal Warrior,"Размер: Средний. 
 Харизма: 8. 
 Интеллект: 8. 
 Ловкость: 11. 
 Телосложение: 12. 
 Мудрость: 11. 
 Сила: 13. 
 Количество ХП: 25. 
Язык монстра: any one language. 
 Hit dice: 2d8. 
 Действия:  - Spear: Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 4 (1d6 + 1) piercing damage, or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.. 
 Легендарные действаия ",
Triceratops,"Размер: Огромный. 
 Харизма: 5. 
 Интеллект: 2. 
 Ловкость: 9. 
 Телосложение: 17. 
 Мудрость: 11. 
 Сила: 22. 
 Количество ХП: 1800. 
Язык монстра: . 
 Hit dice: 10d12. 
 Действия:  - Gore: Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 24 (4d8 + 6) piercing damage. - Stomp: Melee Weapon Attack: +9 to hit, reach 5 ft., one prone creature. Hit: 22 (3d10 + 6) bludgeoning damage. 
 Легендарные действаия ",
Troll,"Размер: Огромный. 
 Харизма: 7. 
 Интеллект: 7. 
 Ловкость: 13. 
 Телосложение: 20. 
 Мудрость: 9. 
 Сила: 18. 
 Количество ХП: 1800. 
Язык монстра: Giant. 
 Hit dice: 8d10. 
 Действия:  - Multiattack: The troll makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 7 (1d6 + 4) piercing damage. - Claw: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) slashing damage.. 
 Легендарные действаия ",
Tyrannosaurus Rex,"Размер: Огромный. 
 Харизма: 9. 
 Интеллект: 2. 
 Ловкость: 10. 
 Телосложение: 19. 
 Мудрость: 12. 
 Сила: 25. 
 Количество ХП: 3900. 
Язык монстра: . 
 Hit dice: 13d12. 
 Действия:  - Multiattack: The tyrannosaurus makes two attacks: one with its bite and one with its tail. It can't make both attacks against the same target. - Bite: Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 33 (4d12 + 7) piercing damage. If the target is a Medium or smaller creature, it is grappled (escape DC 17). Until this grapple ends, the target is restrained, and the tyrannosaurus can't bite another target. - Tail: Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 20 (3d8 + 7) bludgeoning damage.. 
 Легендарные действаия ",
Unicorn,"Размер: Огромный. 
 Харизма: 16. 
 Интеллект: 11. 
 Ловкость: 14. 
 Телосложение: 15. 
 Мудрость: 17. 
 Сила: 18. 
 Количество ХП: 1800. 
Язык монстра: Celestial, Elvish, Sylvan, telepathy 60 ft.. 
 Hit dice: 9d10. 
 Действия:  - Multiattack: The unicorn makes two attacks: one with its hooves and one with its horn. - Hooves: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage. - Horn: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 8 (1d8 + 4) piercing damage. - Healing Touch: The unicorn touches another creature with its horn. The target magically regains 11 (2d8 + 2) hit points. In addition, the touch removes all diseases and neutralizes all poisons afflicting the target. - Teleport: The unicorn magically teleports itself and up to three willing creatures it can see within 5 ft. of it, along with any equipment they are wearing or carrying, to a location the unicorn is familiar with, up to 1 mile away.. 
 Легендарные действаия  - Hooves: The unicorn makes one attack with its hooves. - Shimmering Shield (Costs 2 Actions): The unicorn creates a shimmering, magical field around itself or another creature it can see within 60 ft. of it. The target gains a +2 bonus to AC until the end of the unicorn's next turn. - Heal Self (Costs 3 Actions): The unicorn magically regains 11 (2d8 + 2) hit points.",
"Vampire, Bat Form","Размер: Средний. 
 Харизма: 18. 
 Интеллект: 17. 
 Ловкость: 18. 
 Телосложение: 18. 
 Мудрость: 15. 
 Сила: 18. 
 Количество ХП: 10000. 
Язык монстра: the languages it knew in life. 
 Hit dice: 17d8. 
 Действия:  - Bite: Melee Weapon Attack: +9 to hit, reach 5 ft., one willing creature, or a creature that is grappled by the vampire, incapacitated, or restrained. Hit: 7 (1d6 + 4) piercing damage plus 10 (3d6) necrotic damage. The target's hit point maximum is reduced by an amount equal to the necrotic damage taken, and the vampire regains hit points equal to that amount. The reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0. A humanoid slain in this way and then buried in the ground rises the following night as a vampire spawn under the vampire's control. - Charm: The vampire targets one humanoid it can see within 30 ft. of it. If the target can see the vampire, the target must succeed on a DC 17 Wisdom saving throw against this magic or be charmed by the vampire. The charmed target regards the vampire as a trusted friend to be heeded and protected. Although the target isn't under the vampire's control, it takes the vampire's requests or actions in the most favorable way it can, and it is a willing target for the vampire's bit attack.
Each time the vampire or the vampire's companions do anything harmful to the target, it can repeat the saving throw, ending the effect on itself on a success. Otherwise, the effect lasts 24 hours or until the vampire is destroyed, is on a different plane of existence than the target, or takes a bonus action to end the effect. - Children of the Night: The vampire magically calls 2d4 swarms of bats or rats, provided that the sun isn't up. While outdoors, the vampire can call 3d6 wolves instead. The called creatures arrive in 1d4 rounds, acting as allies of the vampire and obeying its spoken commands. The beasts remain for 1 hour, until the vampire dies, or until the vampire dismisses them as a bonus action.. 
 Легендарные действаия  - Move: The vampire moves up to its speed without provoking opportunity attacks. - Unarmed Strike: The vampire makes one unarmed strike. - Bite (Costs 2 Actions): The vampire makes one bite attack.",
"Vampire, Mist Form","Размер: Средний. 
 Харизма: 18. 
 Интеллект: 17. 
 Ловкость: 18. 
 Телосложение: 18. 
 Мудрость: 15. 
 Сила: 18. 
 Количество ХП: 10000. 
Язык монстра: the languages it knew in life. 
 Hit dice: 17d8. 
 Действия: . 
 Легендарные действаия  - Move: The vampire moves up to its speed without provoking opportunity attacks. - Unarmed Strike: The vampire makes one unarmed strike. - Bite (Costs 2 Actions): The vampire makes one bite attack.",
Vampire Spawn,"Размер: Средний. 
 Харизма: 12. 
 Интеллект: 11. 
 Ловкость: 16. 
 Телосложение: 16. 
 Мудрость: 10. 
 Сила: 16. 
 Количество ХП: 1800. 
Язык монстра: the languages it knew in life. 
 Hit dice: 11d8. 
 Действия:  - Multiattack: The vampire makes two attacks, only one of which can be a bite attack. - Bite: Melee Weapon Attack: +6 to hit, reach 5 ft., one willing creature, or a creature that is grappled by the vampire, incapacitated, or restrained. Hit: 6 (1d6 + 3) piercing damage plus 7 (2d6) necrotic damage. The target's hit point maximum is reduced by an amount equal to the necrotic damage taken, and the vampire regains hit points equal to that amount. The reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0. - Claws: Melee Weapon Attack: +6 to hit, reach 5 ft., one creature. Hit: 8 (2d4 + 3) slashing damage. Instead of dealing damage, the vampire can grapple the target (escape DC 13).. 
 Легендарные действаия ",
"Vampire, Vampire Form","Размер: Средний. 
 Харизма: 18. 
 Интеллект: 17. 
 Ловкость: 18. 
 Телосложение: 18. 
 Мудрость: 15. 
 Сила: 18. 
 Количество ХП: 10000. 
Язык монстра: the languages it knew in life. 
 Hit dice: 17d8. 
 Действия:  - Multiattack: The vampire makes two attacks, only one of which can be a bite attack. - Unarmed Strike: Melee Weapon Attack: +9 to hit, reach 5 ft., one creature. Hit: 8 (1d8 + 4) bludgeoning damage. Instead of dealing damage, the vampire can grapple the target (escape DC 18). - Bite: Melee Weapon Attack: +9 to hit, reach 5 ft., one willing creature, or a creature that is grappled by the vampire, incapacitated, or restrained. Hit: 7 (1d6 + 4) piercing damage plus 10 (3d6) necrotic damage. The target's hit point maximum is reduced by an amount equal to the necrotic damage taken, and the vampire regains hit points equal to that amount. The reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0. A humanoid slain in this way and then buried in the ground rises the following night as a vampire spawn under the vampire's control. - Charm: The vampire targets one humanoid it can see within 30 ft. of it. If the target can see the vampire, the target must succeed on a DC 17 Wisdom saving throw against this magic or be charmed by the vampire. The charmed target regards the vampire as a trusted friend to be heeded and protected. Although the target isn't under the vampire's control, it takes the vampire's requests or actions in the most favorable way it can, and it is a willing target for the vampire's bit attack.
Each time the vampire or the vampire's companions do anything harmful to the target, it can repeat the saving throw, ending the effect on itself on a success. Otherwise, the effect lasts 24 hours or until the vampire is destroyed, is on a different plane of existence than the target, or takes a bonus action to end the effect. - Children of the Night: The vampire magically calls 2d4 swarms of bats or rats, provided that the sun isn't up. While outdoors, the vampire can call 3d6 wolves instead. The called creatures arrive in 1d4 rounds, acting as allies of the vampire and obeying its spoken commands. The beasts remain for 1 hour, until the vampire dies, or until the vampire dismisses them as a bonus action.. 
 Легендарные действаия  - Move: The vampire moves up to its speed without provoking opportunity attacks. - Unarmed Strike: The vampire makes one unarmed strike. - Bite (Costs 2 Actions): The vampire makes one bite attack.",
Veteran,"Размер: Средний. 
 Харизма: 10. 
 Интеллект: 10. 
 Ловкость: 13. 
 Телосложение: 14. 
 Мудрость: 11. 
 Сила: 16. 
 Количество ХП: 700. 
Язык монстра: any one language (usually Common). 
 Hit dice: 9d8. 
 Действия:  - Multiattack: The veteran makes two longsword attacks. If it has a shortsword drawn, it can also make a shortsword attack. - Longsword: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) slashing damage, or 8 (1d10 + 3) slashing damage if used with two hands. - Shortsword: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) piercing damage. - Heavy Crossbow: Ranged Weapon Attack: +3 to hit, range 100/400 ft., one target. Hit: 6 (1d10 + 1) piercing damage.. 
 Легендарные действаия ",
Violet Fungus,"Размер: Средний. 
 Харизма: 1. 
 Интеллект: 1. 
 Ловкость: 1. 
 Телосложение: 10. 
 Мудрость: 3. 
 Сила: 3. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 4d8. 
 Действия:  - Multiattack: The fungus makes 1d4 Rotting Touch attacks. - Rotting Touch: Melee Weapon Attack: +2 to hit, reach 10 ft., one creature. Hit: 4 (1d8) necrotic damage.. 
 Легендарные действаия ",
